h,oc
0.097246069,15.1
0.080605452,22.9
0.074919303,16.1
0.075189664,14.6
0.076312701,15.6
0.078713457,17.1
0.067675111,25
0.070644096,14.8
0.07687952,13.5
0.075722715,25.1
0.061420683,19
0.087454665,21.3
0.076173551,37.7
0.084832866,12
0.076090163,21
0.064249532,20.7
0.065701783,24.1
0.077634061,24
0.076105345,12
0.078917841,26.4
0.075951918,28.7
0.073799001,13.4
0.082320262,14.8
0.072469498,16.6
0.082634982,7.2
0.080591214,18.2
0.072197967,10.7
0.085875073,18.7
0.058319969,16.1
0.075341479,22.8
0.078208116,12.6
0.069999123,13.1
0.043731474,354.7
0.066146401,14.2
0.066375695,21.1
0.071142147,11.5
0.067236571,13
0.064713491,15.8
0.078318678,7.9
0.074696462,12
0.063569217,20.3
0.072999788,26.3
0.075494287,12.1
0.067481377,42
0.067163447,17.1
0.063668439,13.6
0.073139496,13.2
0.061918689,27.1
0.066195093,19.6
0.062801248,16.8
0.071925391,16.8
0.065432324,16.2
0.077020485,21.8
0.064235509,18.3
0.064899685,20.9
0.073007109,15.1
0.0681284,23.2
0.087441897,9.4
0.089702876,23.2
0.078123344,5.5
0.066348336,16
0.064457142,21.3
0.073102765,12.8
0.077921817,20.9
0.078938127,40.4
0.065080489,18
0.067616977,16.9
0.075696748,14.5
0.082608991,11.9
0.06560625,19.1
0.073795373,23.1
0.063798954,23.3
0.06488541,15.9
0.073021738,20.8
0.069004676,12.2
0.068098017,23.9
0.06982083,16.6
0.075928537,23.4
0.068379531,14.8
0.08142474,10.3
0.06799795,13.5
0.075892405,9.1
0.089444311,9
0.078302941,9
0.063777944,16.8
0.082548471,11.7
0.078365674,16.5
0.064403029,16.9
0.074091585,8.7
0.069609558,27.6
0.074239293,18.1
0.071012542,45.8
0.105580621,9.6
0.071419593,14.1
0.075882051,28.6
0.078780766,23.2
0.083393741,16.9
0.069817943,33.1
0.082219863,15.9
0.088074697,26.6
0.068705535,18.9
0.070686145,11.3
0.073413104,15
0.069415649,17
0.081296359,38.2
0.079013963,14.4
0.06687935,21.7
0.079576524,14.3
0.072326868,14.7
0.07780603,12.9
0.068130963,21.2
0.081847056,11
0.098124364,8.8
0.071895121,17
0.080154967,18.1
0.063667599,23.5
0.08254362,17.3
0.067016325,18.4
0.099544491,12.5
0.068807712,20.2
0.074474126,15
0.061415789,21.6
0.071702548,15.6
0.070542956,11.7
0.073213784,20.3
0.083366725,16.9
0.074278238,17.5
0.064262627,13.5
0.067794792,6
0.066885902,23.7
0.076306011,12.6
0.072665699,32.2
0.083823473,22.7
0.068242427,17.8
0.068338163,2.9
0.066243658,20.2
0.072217003,16.3
0.089381717,12.9
0.065361715,21.5
0.072964063,26.6
0.07383086,13.8
0.07325851,13.3
0.064713678,13.8
0.069882505,14.1
0.07358846,11.1
0.082366023,22.7
0.092860981,22.6
0.066700632,16.2
0.082979058,10.9
0.065108433,42.6
0.072707266,13.2
0.070287065,17.7
0.059095472,61.8
0.088833328,18.7
0.062318738,23.8
0.065491096,19.6
0.06834577,20.2
0.079025875,10.4
0.067438823,28.3
0.070118709,29.1
0.062662779,15.6
0.083424694,22.7
0.067776509,18.8
0.065650083,17.4
0.064729729,38.4
0.067623517,20.6
0.063500663,20.9
0.071594649,11.1
0.065233388,16.2
0.072653875,20.5
0.074254259,30.4
0.075083096,18.6
0.064680337,21.3
0.067473876,21.7
0.085313672,18.7
0.07616064,19
0.074225168,7.2
0.067007156,12.7
0.069642478,11.4
0.07723891,14.8
0.061191157,19
0.066079203,17.4
0.075210777,16.5
0.064132545,24.5
0.06564372,13.2
0.076122238,16.4
0.068013355,13.7
0.089129851,16.4
0.071860291,20.5
0.069205904,20.4
0.061689393,16.8
0.063582144,24
0.102843619,15
0.073613552,35.3
0.080585135,29.6
0.067634792,17.8
0.072691782,13.4
0.068074435,31.7
0.075764569,20.4
0.085741456,22.6
0.075463263,20.1
0.06770781,18.1
0.078772034,26.5
0.084057882,24.8
0.064779557,6.9
0.065193027,13.3
0.075563282,16.9
0.065052744,13.8
0.065232722,50.7
0.093283084,17.4
0.079666204,11.2
0.072223881,10.5
0.068035233,12.6
0.067584544,11.8
0.073710206,14.8
0.059221221,47.2
0.075992823,1.4
0.082859083,7.6
0.068547417,38
0.073253701,16
0.068076211,10.8
0.066050398,34.9
0.072780732,7.1
0.06606233,28.7
0.064805737,24
0.0724159,30.1
0.067248557,19.2
0.08470092,41.2
0.079812153,24.9
0.084268686,17.5
0.069081161,35.4
0.064570718,14.7
0.073854793,14.1
0.059868627,13.6
0.065488619,36.5
0.071866823,16
0.072805408,16.7
0.08255375,16.3
0.077176069,25.3
0.087276997,10
0.085141379,9.7
0.065283908,12.2
0.09337692,25.4
0.06908463,13.8
0.062146552,19
0.075840082,19.9
0.078421257,29
0.077337531,32.5
0.067921367,16.8
0.076432312,11.6
0.060572045,19.3
0.070320633,10.5
0.072215065,17.7
0.08277946,27.4
0.063166704,69.2
0.06769306,22.9
0.080571441,34.7
0.06303107,37
0.06715833,21.7
0.063716347,18.3
0.071605073,10.4
0.060217874,55.9
0.064346336,20.7
0.071461587,26
0.075296233,13.2
0.07541506,14.9
0.070970659,15.2
0.089081316,21.2
0.07396217,11.1
0.074846833,24.5
0.08035055,12.5
0.063935549,20.8
0.081711814,11.5
0.07287249,10.9
0.071617698,18.1
0.078620341,13.7
0.071274392,26.8
0.065067302,18.2
0.065142977,7.6
0.089209024,10
0.085250294,19.8
0.068922365,13.3
0.068358915,13.4
0.068215815,13.5
0.078925149,14.2
0.065575107,20.4
0.082842773,9.2
0.084202729,10.4
0.078503523,14
0.066130692,19.7
0.065299519,23.9
0.051789831,12.1
0.069534236,28.2
0.066818951,13.5
0.070696636,17
0.065043951,21.8
0.0682049,35.6
0.071322376,10.2
0.067738473,12
0.078440778,26
0.069991801,5.1
0.067097273,10.2
0.061700943,21.2
0.07867435,10.6
0.084487559,20.1
0.080769212,26.5
0.076205637,18
0.07907992,25.3
0.07742305,25.5
0.090815752,22.9
0.076526665,10.4
0.069611582,31.6
0.068364954,20.1
0.064162494,29.2
0.083496764,16.8
0.063277695,21
0.073282633,12.8
0.084527447,21.3
0.066362757,23.9
0.079427503,20.4
0.069957909,19.7
0.086522062,16.7
0.069642591,4.2
0.082434669,25.7
0.066327701,14.1
0.067993416,15.9
0.065257284,45.2
0.07036772,21
0.067960167,14.2
0.09138056,25.2
0.074366886,8.2
0.066004152,14.9
0.074050583,12.7
0.068896314,18.9
0.07295898,35
0.069553303,16.8
0.066275219,16
0.068003525,14
0.06332967,22.1
0.084568796,12.1
0.083434835,25.2
0.069016786,10.6
0.060883626,16.6
0.062844616,17.4
0.066225725,16.1
0.062928348,26.1
0.087862744,14.8
0.066407189,17.4
0.084914721,17
0.065718392,15.8
0.078722241,10.7
0.072782986,13.5
0.074432786,15.5
0.072698415,31.1
0.076599075,24.9
0.075067732,15.8
0.084005008,31.5
0.077227571,12.4
0.085418552,11.9
0.076518338,20.9
0.070459589,12.5
0.070888479,17.7
0.068802694,17.5
0.085805042,17
0.079549425,20.5
0.070231458,14.5
0.079546479,16.3
0.072121744,16.7
0.075284763,12.9
0.068155153,18.8
0.073509947,19.6
0.072318274,20.8
0.065356436,15.9
0.076452789,19.5
0.074735937,24.6
0.07543776,20.5
0.064376573,17.4
0.071279327,14.2
0.077456487,25.3
0.082192155,16
0.069849602,29.7
0.069636064,29.8
0.062946045,38.2
0.072954009,13.8
0.072300654,26.8
0.068086952,13.1
0.077223841,19.4
0.066225256,16.4
0.0902747,1.7
0.063782814,16.7
0.076337712,17.5
0.065000706,9.3
0.088857086,86.4
0.086959125,16.5
0.087074682,19
0.065855016,20.7
0.062392881,22.4
0.082325891,16.1
0.074564861,17.3
0.086178596,14.6
0.083088681,12.8
0.082328176,14
0.072316156,27.1
0.070344367,13.7
0.086385917,18.1
0.083932845,30
0.082980018,28.2
0.073960066,11.7
0.081080988,19.2
0.083620531,9.5
0.068171089,35.9
0.078244069,32.6
0.072492429,12.9
0.072779611,13.4
0.068330608,38.1
0.071849052,21.8
0.065096134,19.3
0.071097755,18
0.071351339,17.1
0.07314682,10.4
0.096293515,17.7
0.07623779,26.3
0.076800433,10.4
0.079398861,19.1
0.097853616,18
0.070080475,24.2
0.067573008,21
0.077818444,10.1
0.088088513,22.4
0.069949523,16.3
0.067992866,10
0.077654442,27.5
0.102968143,9.6
0.079000366,14.6
0.071953907,10.1
0.059535823,68.4
0.075520888,11.6
0.074550145,23.6
0.08071438,14.7
0.084877748,14.4
0.078548451,26.9
0.068111117,18.5
0.075685821,14.2
0.070785922,15.4
0.063112581,21.8
0.076848111,12.2
0.070637044,58
0.070022715,17.8
0.06531397,28.3
0.076143048,14.1
0.06016741,30.5
0.080291791,27.1
0.062471601,32.4
0.085475206,23.8
0.077268869,10.7
0.084903766,23
0.068087171,16.4
0.068542876,25.7
0.066574682,17.4
0.064442688,18.7
0.099051203,6
0.072555695,21.5
0.067107718,15.2
0.058284604,38.4
0.069864231,24.1
0.07199821,22.5
0.071187056,10.5
0.066194464,16.8
0.070698512,26.3
0.094629682,10.2
0.076132199,29.4
0.085556382,11.5
0.08547721,14.1
0.077914309,26.7
0.093657072,19.6
0.081831565,32.7
0.108013008,10.2
0.062695338,57.1
0.066113558,31.9
0.078334697,17.7
0.069096989,24
0.093941565,20.4
0.076442947,26.1
0.068313949,18.2
0.074893477,51.7
0.074924363,12.4
0.069249352,26.6
0.074511788,23.2
0.087459047,9.9
0.076774661,14.9
0.075654767,10.6
0.06733763,24.4
0.075172817,17.2
0.062978541,24.4
0.061294589,25.8
0.071360561,13.1
0.074887912,15.6
0.095547761,8.1
0.06168912,23.6
0.070418233,15.5
0.0729758,18.6
0.074815896,14.5
0.060896092,31.7
0.073498839,8.9
0.071906919,4.7
0.07043613,15.5
0.088494892,9.3
0.069438039,18.2
0.081342187,13.4
0.071163966,37.2
0.068987314,14.1
0.070934439,13.9
0.068517051,20.2
0.067932949,16.8
0.089441971,22.9
0.073970416,16.4
0.066771278,14.5
0.066894922,23.9
0.066825556,18.3
0.072363896,28.8
0.076517161,12.4
0.075392332,59.4
0.082107133,14.5
0.062661907,69.9
0.070409349,42.4
0.066108354,34.2
0.066793867,19
0.070309785,16.9
0.082477313,16.4
0.075807245,26.5
0.069366361,27.2
0.081655514,17.7
0.066149064,23.8
0.063344841,32.5
0.07737248,33.6
0.086020607,20.5
0.065677804,33.3
0.085856541,26.4
0.072581391,30.3
0.060326326,46.2
0.063325027,23.6
0.08364249,10.3
0.064371522,12
0.063411271,21.8
0.067468145,16.3
0.077404892,10.7
0.066242205,19.3
0.070049886,23.3
0.066314357,10.4
0.067828468,17.2
0.073933499,16.1
0.075769505,18.3
0.069051342,17.7
0.067721032,18.5
0.079522469,18.1
0.071243911,39.4
0.083591084,21
0.070380818,20.4
0.07666547,21.5
0.074814785,16.1
0.08524743,10.9
0.073338392,36.4
0.083037339,40.8
0.069277063,27.2
0.070579246,35.6
0.076913408,17.2
0.066559424,15.8
0.067137869,18.4
0.068413227,19.5
0.06851543,21.4
0.073439066,9.5
0.079766715,19.4
0.065253229,14.6
0.076089152,19.2
0.075602694,36
0.075879633,30.5
0.083385145,38.7
0.0659153,17.9
0.073212602,15.2
0.063152986,20.7
0.064535345,45.6
0.068220145,5
0.063482095,21.4
0.05638125,92.1
0.062532184,15.4
0.063853819,16.4
0.080811953,9.9
0.083640435,12.3
0.068409399,19.9
0.07558191,7.4
0.085858576,18.9
0.073240076,15.1
0.068043904,19
0.067063487,17.5
0.080663347,12
0.072406545,18.8
0.064310334,20.9
0.064322442,22
0.070660149,14.8
0.071190098,19.3
0.081604864,13.8
0.084227188,20.4
0.071015136,12.9
0.071237397,17
0.067466443,13.7
0.06234507,20.2
0.068004004,15.3
0.070134743,14.2
0.073479908,27.1
0.081825778,22.2
0.079864617,23.6
0.07589202,19.3
0.093342294,11.6
0.060991171,21.5
0.063552693,18.3
0.070169274,20.7
0.080514503,14.1
0.079775653,22.7
0.076942575,33.6
0.063060423,25.8
0.073608216,12
0.063747804,36.7
0.081283007,13.1
0.073829809,16.6
0.072891594,17.1
0.072894848,8.1
0.067293547,9.9
0.072828566,14.6
0.088071437,12.5
0.067765548,16.6
0.06555722,10.4
0.087814869,17.2
0.072365116,29.7
0.066927552,25.5
0.080482689,21.5
0.065412423,18.7
0.071075997,21.2
0.071259152,17.3
0.071126682,31.3
0.06183101,29.4
0.071393634,15.4
0.072914672,17.5
0.068164349,7.9
0.073899125,11.8
0.064297017,26.5
0.073523568,27.7
0.081327862,22.6
0.068096238,20.4
0.075734033,8.5
0.078682603,11.3
0.073473943,22
0.08742248,13.2
0.074532121,34.8
0.076727489,14.3
0.089969612,17.7
0.077970004,11.3
0.078013426,46
0.067372141,55.6
0.069731026,39.3
0.083741378,23.4
0.069312406,9.9
0.088140359,8.7
0.075697321,17.9
0.111458054,2.5
0.077438028,32
0.071309983,11
0.069352726,28.7
0.074533035,18.8
0.075372929,16.4
0.083231686,14.7
0.087896749,13.9
0.070853857,20.3
0.066839518,17.4
0.076003385,15.9
0.065612638,20.5
0.067433273,17.4
0.068521677,15.8
0.074604705,9.6
0.082106903,13.4
0.08168956,9.7
0.083267543,15
0.066379837,14.5
0.070422566,17.5
0.072614798,13.3
0.071015212,19.4
0.072831074,17.1
0.064489269,45.5
0.079804184,14.8
0.074043713,11.8
0.07036933,17.9
0.070042395,12.8
0.071533363,7.3
0.075507068,48.1
0.074785473,11.3
0.070264136,35.2
0.07191711,14.7
0.061449261,19.7
0.078716217,22.3
0.060019188,32.9
0.077156399,23.2
0.062620201,27.7
0.074709068,24.7
0.075428192,12.7
0.082919018,16.2
0.072405576,22.8
0.087328464,15.2
0.058340913,22.4
0.07077256,24
0.080477281,25.2
0.073730499,12.4
0.063297586,21.3
0.062858607,28.6
0.07787486,11.6
0.067377739,15.8
0.057197067,36.1
0.078997269,34.2
0.065979905,52.5
0.074792633,26.4
0.063994763,81.5
0.062481911,34.9
0.075684871,16.8
0.06569646,51.4
0.062842294,68.3
0.076124611,23.7
0.050688964,51.1
0.074729152,20.1
0.072717905,34.3
0.06233411,61.5
0.051556561,116.7
0.059241506,63.2
0.071254583,21.7
0.069480543,63.8
0.069594795,46.7
0.045328342,165.4
0.0689215,38.5
0.076129074,62.2
0.060310862,47.5
0.076194463,15.5
0.06528575,53.1
0.073122011,25.7
0.072376078,25.6
0.078147814,12.3
0.071484597,14.9
0.08574565,26.6
0.073862658,27.8
0.05838234,185
0.089074637,19.9
0.071761589,32.8
0.077768846,40.2
0.066427947,40.7
0.069227028,101.8
0.066394847,48.2
0.065029453,32.3
0.057837919,19.8
0.071996422,46.5
0.070186322,67.9
0.0743869,29.3
0.082789226,14.4
0.055315093,56.1
0.068128913,70.5
0.053318746,87.6
0.075915769,22.1
0.075123408,29.8
0.039741161,283.4
0.086288811,30.9
0.072249954,56.5
0.081323202,19.4
0.072762151,30.5
0.056248955,34.4
0.08735813,11.1
0.077881341,21.5
0.07892899,61.1
0.072646794,34.9
0.057132076,68.3
0.066921087,39.8
0.07818399,32.2
0.078307659,21.6
0.077028575,11.9
0.057042713,72.5
0.074429565,22
0.058546098,134.3
0.068603986,63.5
0.07878506,39.6
0.054059984,124.7
0.07123009,22.6
0.072604877,24.9
0.063410071,31.7
0.076564583,20.4
0.065097585,40.7
0.058220578,62.3
0.061547656,39.7
0.071384715,21.2
0.086192155,19.2
0.070874925,38.9
0.065549921,64.1
0.062416724,38.6
0.058463424,31.1
0.073852179,18.1
0.064224174,32.8
0.056572248,149.9
0.088243109,33.3
0.068966092,26.5
0.095255136,11.3
0.090108001,11.1
0.071060586,26.6
0.051198906,103
0.077904331,17.6
0.05412855,69.3
0.064308163,74.1
0.048661048,137.9
0.089933136,16.6
0.091136639,16.9
0.068181898,49.6
0.058686172,85.3
0.058960449,68.2
0.062289232,34.8
0.069506192,30.3
0.079049143,33.4
0.084423173,10.2
0.062988422,37.4
0.058809299,16.8
0.056167873,23.5
0.052598867,131.6
0.047792547,484.4
0.075730577,122.7
0.046022029,290.8
0.037308887,518.6
0.037375893,516.4
0.042109056,492.1
0.040632001,500
0.042244433,412
0.040742228,402.4
0.041734547,443
0.047568119,227.4
0.034600393,429
0.036355221,262.5
0.054367035,55.2
0.03764995,383.5
0.073591064,32.4
0.035501976,403.3
0.032314462,464.9
0.038222557,163.1
0.030010533,465.9
0.057093797,48.1
0.055460974,45.1
0.063845028,14.4
0.070992429,47
0.058638631,74.4
0.05538523,83.8
0.047148696,250.3
0.05508391,274.5
0.034386076,490.4
0.065707405,57.2
0.042144062,355.5
0.062038246,23.7
0.065018858,87.6
0.048915493,230
0.037387021,510.8
0.039348668,456
0.054509815,135.6
0.033301126,526.4
0.036081533,515.9
0.036867979,499.1
0.046623093,471.1
0.037739846,335
0.063415302,180.5
0.036880699,451.2
0.035389602,519
0.033648277,543.1
0.036952543,405.4
0.042077794,483
0.049671117,283.1
0.05565114,124.5
0.05026705,60.7
0.043585239,206.5
0.054579203,73.6
0.041701699,201
0.0416841,148
0.049072365,66.9
0.039884805,410.6
0.045492734,208.3
0.047335226,263.3
0.052772329,120.3
0.06079689,86.1
0.036315628,517.7
0.042982839,272.9
0.060245879,148.4
0.053112647,170.7
0.044286803,199.1
0.032708517,481.2
0.067459966,30.3
0.048547401,97.8
0.049611525,53.8
0.049476316,105.7
0.037166546,401.8
0.045563884,292.3
0.038449816,253.9
0.050198947,171.8
0.029942959,526.3
0.031590398,426.8
0.02725079,382.8
0.024150514,290.3
0.044759257,459.8
0.032441543,429.2
0.042019526,485.5
0.04296986,466.8
0.037619564,456.4
0.040265275,411.5
0.041118839,517.9
0.042148411,499.2
0.049645989,193.9
0.042969212,67
0.040641304,479.9
0.047794091,287.9
0.039652979,486.7
0.039273801,499.8
0.033099785,456
0.037159935,424.1
0.045090515,108.6
0.030204982,503.6
0.030910338,520
0.05780653,158.6
0.04094128,435.5
0.058324853,76.5
0.058605756,45.5
0.052576386,97.2
0.039198304,520.4
0.066330799,42.9
0.076866307,64.4
0.062258038,47.9
0.055502458,104
0.04141984,415
0.0614456,51
0.062674642,76.5
0.047831655,227.4
0.040424829,375.2
0.037115204,421.9
0.045585099,313.6
0.05145489,166.4
0.041705962,393.9
0.071355422,38
0.04620703,502.7
0.046789982,492.6
0.067745584,8.5
0.061251922,50.7
0.037390942,473.1
0.041241249,486.9
0.048880799,228
0.053935326,164.2
0.045034843,207.6
0.060844821,59.1
0.03375342,399.1
0.0449316,63.5
0.041053663,222.6
0.063210341,18.4
0.035008605,482.2
0.037018063,512
0.037921548,491.7
0.057201019,45.3
0.037629087,435.9
0.075876418,19.9
0.054422266,147.4
0.040397821,143.7
0.059912692,489.9
0.054256539,124.3
0.071288978,19.2
0.039381686,515.4
0.065662105,53.8
0.087010821,23.1
0.053249754,87.7
0.052528736,78.4
0.067541365,90.1
0.057726429,112
0.039746307,371.1
0.062833889,27.8
0.038309646,463.1
0.043881095,261.2
0.062463291,21.8
0.060063784,22.8
0.056533447,27.7
0.060523594,209
0.053453149,187.8
0.049176699,89.7
0.046046775,376.7
0.038605487,210.3
0.049905485,45.9
0.038478622,164.5
0.035943919,497.1
0.038600342,449.7
0.045257019,300.3
0.066270224,87.9
0.058735888,47.2
0.03842491,514.1
0.039922369,478.6
0.06680838,19.5
0.064737114,23.4
0.042279616,495.3
0.038018539,469.7
0.037168364,426
0.062933892,23.5
0.058631826,34.3
0.037810143,492.8
0.049439806,85.9
0.053070903,119
0.041623441,493.8
0.042049265,495.2
0.037698535,527
0.080597094,37.3
0.033408409,462.2
0.070314355,21.4
0.039566398,478.5
0.060572388,41.3
0.05655703,79.5
0.058281151,34.7
0.06330733,43.5
0.056302439,75.3
0.052946162,36.6
0.048113686,23.6
0.059090619,37.6
0.062970354,56.6
0.067790411,27.4
0.058612114,32
0.064740594,53.6
0.0584291,38.6
0.051394623,70.7
0.035288869,421.9
0.047143701,55
0.054487524,71.6
0.056828304,205.9
0.059451648,97.8
0.039907003,337.1
0.048458233,120.9
0.035544764,449.5
0.04621292,255.8
0.039707768,503.1
0.040555902,472.8
0.041017989,485.7
0.030558403,368.5
0.042332213,223.7
0.063396392,60.9
0.055917612,18.1
0.041140334,401.8
0.054212123,87.1
0.043689435,156.2
0.046236855,166.5
0.047683096,210.2
0.058306596,62.3
0.062336286,148.3
0.039665397,463.6
0.063095683,33.9
0.05290929,135.3
0.05012559,204.1
0.055578559,195.9
0.057642564,5.4
0.052605545,20.3
0.075716507,8.1
0.038491487,512.5
0.043574823,529.9
0.041669346,509.9
0.039472407,517.1
0.04570654,338.8
0.066238668,49
0.047946459,113.1
0.042969423,341.2
0.055069505,86.7
0.03932455,452.1
0.051801362,179
0.045500631,197.2
0.049153737,77.2
0.051842692,69.1
0.043837813,16.1
0.055259583,47.7
0.054704432,71.7
0.040089181,435.6
0.037293248,430
0.040248347,476.2
0.057190113,36.4
0.037049449,528.5
0.058396189,31.8
0.043377347,300.7
0.045441416,167.1
0.0427571,134.5
0.052392415,134.3
0.033453398,463.3
0.051455996,149.8
0.054217064,99.4
0.066455428,52.4
0.055501959,24.5
0.040811013,338.2
0.043878953,243.4
0.048429942,66.4
0.039073751,444.6
0.046981929,34.4
0.039734803,259.7
0.042111724,86.5
0.055280048,81.5
0.033861045,516
0.04030093,537.8
0.056211217,7.9
0.042164474,498
0.041833079,443.2
0.03983478,312.5
0.08874891,19.6
0.114057302,19.6
0.059980172,58.9
0.073328585,39
0.042793584,423.7
0.036483903,467.5
0.044870032,477.5
0.070657349,45.3
0.052190137,227.6
0.043268595,373.8
0.053554724,65.6
0.043297987,508.8
0.034508173,450.1
0.060460027,100.6
0.049140534,163.1
0.036759367,448.5
0.051550878,91.9
0.039039899,483
0.063703381,173.5
0.065090387,34.3
0.041941187,488.7
0.058396503,145.6
0.066717156,47.9
0.049669896,287.9
0.047142152,456.6
0.032837406,314.7
0.067598498,57.1
0.062792078,48.4
0.060373267,132.8
0.042251784,499.7
0.056124962,104.5
0.04147725,474.6
0.037540003,533
0.034410544,455.6
0.046700554,83.6
0.042237189,235.7
0.050551526,84.1
0.046760211,128
0.038175771,531
0.037414839,349
0.039514728,472.1
0.050884645,121.5
0.051550002,147.9
0.064844653,60.4
0.052732712,146.9
0.055346319,135.4
0.076852226,32.8
0.043277036,207.6
0.04460609,522.3
0.043121416,492.3
0.061359772,22.8
0.039791373,416.4
0.048418226,489.3
0.059855679,106.1
0.036212183,435.3
0.045145108,146.6
0.040113297,223.6
0.037035409,308.7
0.057154816,116.8
0.059322387,74.2
0.047847347,199.7
0.0576621,51.4
0.060499204,59.8
0.048216821,184.6
0.048791872,163
0.054073333,88.6
0.075707236,35.1
0.044193699,300.6
0.045021375,467.9
0.059954876,23.1
0.03292058,519.6
0.037460226,445.8
0.072639564,14.5
0.040951371,494
0.055108768,46.2
0.053014881,69.8
0.065350724,18.6
0.07039849,18.8
0.052936034,281.6
0.054351617,141.3
0.088336428,36.4
0.050807323,98.3
0.034319983,469.5
0.038015904,321.7
0.042654774,163.6
0.04647883,249.2
0.033683508,466.7
0.053625317,161.4
0.034888773,457
0.039665849,513.7
0.039097436,408.2
0.037460403,531.5
0.030832748,375.8
0.036370674,515.9
0.032735062,523.6
0.039583386,434.8
0.063429534,23
0.04258795,502.9
0.050363632,39.8
0.03461976,455.4
0.053359196,31.6
0.033368385,517.3
0.045595336,106.2
0.04504202,495.4
0.043085309,131.9
0.053769394,25.9
0.04581862,349
0.040440368,440.7
0.034059304,450
0.052023117,135.1
0.040259203,190.9
0.051322991,333.4
0.037357827,335.4
0.042067722,89.1
0.080866938,19.8
0.080678759,16.3
0.055607914,62.3
0.064704402,151.7
0.06883813,52.1
0.051383703,68.7
0.046070333,358
0.044774538,207.5
0.050279687,478
0.051746591,135
0.063621166,109.7
0.038051873,491.3
0.036639867,513.9
0.072995129,13.1
0.042403808,487.6
0.050826108,164.5
0.060113332,73.9
0.067745654,17.1
0.038816503,387.5
0.041731413,416.9
0.038062888,457.1
0.037905576,402
0.046364563,489.1
0.040173547,341.9
0.061467884,75
0.042561163,461.3
0.055476273,57.7
0.03826621,461.5
0.038016854,504.5
0.043273907,505.4
0.054462652,49.5
0.034994012,289.4
0.03681274,515.4
0.057836601,167.6
0.056421608,175.6
0.057465078,11.8
0.049735232,479.3
0.069783403,3.1
0.077577682,20
0.057887572,17.3
0.039687653,520.7
0.062632143,26.3
0.061927936,29.8
0.046440391,460.9
0.045374907,351.5
0.042561428,226.3
0.062609851,75.9
0.038732467,285.7
0.038298496,426
0.044111337,480.5
0.044588483,164
0.039340105,510.2
0.047553945,187.7
0.040818571,449.8
0.04774336,174.9
0.064831558,8.1
0.040342874,132.3
0.03215102,494.3
