HX,HY,oc
0.872466365,0.488674168,10.7
0.865767778,0.500445955,19.1
0.894596184,0.44687545,21.1
0.873433381,0.486943661,10.6
0.87370724,0.486452114,9.9
0.871755817,0.489940604,9.5
0.877487175,0.479600101,11.9
0.873401546,0.48700076,11.2
0.864211107,0.50312937,15.8
0.868273719,0.496085425,9.2
0.902182627,0.431354271,17.6
0.88152299,0.472141099,21.1
0.880906816,0.473289745,8.8
0.844391647,0.535726373,2.2
0.876276368,0.481808807,9.6
0.891834643,0.452361548,11.1
0.894068407,0.447930446,34.2
0.878788975,0.47721058,11.2
0.885499104,0.464641084,8.7
0.87869034,0.477392173,9.9
0.883829955,0.467808306,9.1
0.873564775,0.486707905,11.1
0.871407615,0.490559648,14.6
0.879727539,0.475478135,12.4
0.882012168,0.471226628,26
0.897310523,0.441399848,24
0.875422367,0.483358748,19
0.907160471,0.420784839,80.2
0.9136657,0.406466467,25.4
0.901187391,0.433429679,24.9
0.901340433,0.43311133,23.8
0.89778217,0.440439752,23.9
0.879003165,0.476815935,25.6
0.878277454,0.478151351,22.8
0.881045758,0.473031048,18.9
0.879880619,0.475194797,54.6
0.887915079,0.460007405,13
0.894536776,0.446994359,14.1
0.914828433,0.403842714,97.3
0.906694314,0.421788359,39
0.884380256,0.46676714,10.6
0.938530073,0.345197483,54.5
0.874511771,0.485004291,12.3
0.879599342,0.475715248,15.1
0.899947486,0.435998305,13.8
0.895747685,0.444562802,13.3
0.898772951,0.438414396,9.7
0.886060221,0.463570151,10.5
0.926837489,0.37546274,16.3
0.910301004,0.413946956,28.1
0.90358005,0.428419296,15.8
0.892566222,0.450916333,51.3
0.894969983,0.446126361,8.8
0.89612685,0.443798004,11.8
0.902989981,0.429661604,9.8
0.900423208,0.435014996,9.9
0.898970353,0.438009479,10.5
0.898778908,0.438402184,17.2
0.895204313,0.445655963,10.8
0.898154309,0.43968038,13.6
0.902923238,0.429801845,7.4
0.896611017,0.442819019,9.8
0.899994458,0.435901337,8.1
0.915592259,0.402107965,45.6
0.895217579,0.445629314,12.6
0.898583701,0.438802157,38.3
0.906139587,0.422978781,69.6
0.888507658,0.458861789,6.9
0.894819069,0.446428979,16
0.883354864,0.468704795,19.4
0.894031544,0.448004015,17.1
0.90448763,0.426499856,10.7
0.891177633,0.453654524,12.4
0.890660547,0.454668879,13.2
0.892739339,0.450573494,25.2
0.904434853,0.426611762,21.2
0.918314066,0.395852595,19.8
0.860715349,0.509086524,6.7
0.889056096,0.457798272,10.4
0.86440809,0.502790865,13.5
0.866483397,0.499205892,9.7
0.899683174,0.436543453,37.1
0.935554786,0.353181599,40.1
0.914327683,0.40497517,39
0.884599414,0.466351666,69.4
0.913709773,0.406367383,20.2
0.899742204,0.436421775,13.2
0.909198312,0.416363337,13.3
0.921813916,0.387632694,24.5
0.889906283,0.456143406,23.4
0.893427818,0.449206784,39.2
0.935295598,0.353867412,36
0.906851819,0.421449616,39.4
0.880370043,0.474287452,12.9
0.924267555,0.381745316,53.5
0.908273439,0.418377054,80.2
0.89314708,0.449764709,18.7
0.901859479,0.43202949,6.6
0.86629459,0.499533466,20.4
0.89468786,0.446691876,36
0.902922229,0.429803964,71.2
0.896698989,0.442640852,30.2
0.870783651,0.491666384,30.9
0.897304823,0.441411436,25.7
0.892642775,0.450764768,32.7
0.870098181,0.492878439,38.2
0.91431196,0.405010667,25.8
0.880912305,0.473279527,5.5
0.878616176,0.477528654,19.9
0.883673456,0.468103859,10.7
0.897702018,0.440603095,19.9
0.910018598,0.414567427,29
0.871342949,0.490674501,38.3
0.918496484,0.395429144,24.6
0.90998753,0.414635617,28
0.90836334,0.41818183,23.4
0.917571901,0.397569876,43.9
0.896325328,0.443397009,31.7
0.910701688,0.413064686,44.3
0.912885672,0.408215323,56.3
0.905377888,0.424606735,63.7
0.857898372,0.513819407,22.3
0.908756442,0.417326886,37.4
0.896598173,0.442845024,89.1
0.883018262,0.469338629,14.5
0.893000577,0.450055517,14.5
0.827527922,0.561424561,21.3
0.910859227,0.412717177,39.4
0.866948616,0.49839753,7.1
0.849870476,0.526991626,16.7
0.88590181,0.46387281,30.6
0.890069295,0.455825241,4.4
0.912698656,0.408633288,20.9
0.867745322,0.497009111,23
0.881812433,0.471600289,45.4
0.804076583,0.594525734,33.9
0.844958673,0.5348316,16.7
0.890027176,0.455907475,22.5
0.85907058,0.511857147,25.4
0.91230125,0.409519755,9.1
0.877090798,0.480324611,9.1
0.878602857,0.47755316,15.3
0.911164709,0.41204232,31.7
0.910387281,0.413757173,38.7
0.896813283,0.442409239,46.8
0.882589621,0.470144192,16
0.87603141,0.48225405,13.2
0.895728172,0.444602117,10.9
0.877528735,0.479524056,42.1
0.862997901,0.505207504,23.3
0.898223876,0.439538245,15.2
0.872220691,0.489112529,19.6
0.878193974,0.478304656,23.5
0.905001058,0.425409314,32.3
0.863386727,0.504542723,18.9
0.854555078,0.519360779,31.6
0.917893727,0.396826291,24.7
0.890344647,0.455287172,13.8
0.890395607,0.455187503,29.5
0.86328475,0.504717188,24.8
0.901146306,0.433515093,52.8
0.881778596,0.471663554,11.2
0.875707145,0.48284262,16.3
0.893066188,0.449925308,27.5
0.857827207,0.513938209,14.5
0.874721651,0.484625664,21.4
0.834830499,0.550507073,13.1
0.860228511,0.509908725,14.5
0.873504195,0.486816619,20.3
0.884524637,0.466493479,26.2
0.908586535,0.417696671,40.6
0.899576025,0.43676421,27.3
0.93197582,0.362520442,56.7
0.883354446,0.468705582,31.4
0.879320885,0.476229758,10.7
0.917570214,0.397573769,39
0.904934803,0.425550235,67.4
0.890884329,0.454230241,17.5
0.856840984,0.515580768,8.6
0.897079455,0.441869269,12.5
0.899491965,0.436937301,35.1
0.871929053,0.489632236,5.4
0.901627907,0.432512564,36.3
0.906299912,0.422635149,43.9
0.875815809,0.482645489,29.7
0.887898945,0.460038546,20.7
0.879680446,0.475565257,29.9
0.865685503,0.500588263,22.9
0.927901301,0.372825933,36.9
0.86620399,0.499690552,14.7
0.85498598,0.51865111,12.6
0.876375084,0.481629226,42.2
0.887364697,0.46106821,15.9
0.882396456,0.470506636,67.9
0.870051025,0.492961676,11.4
0.879189822,0.476471675,16.4
0.867146949,0.498052375,8.8
0.906083551,0.423098805,30.2
0.894569494,0.446928876,51.8
0.916931329,0.399045033,9.8
0.865213425,0.501403759,15.9
0.883295449,0.468816754,32
0.843580712,0.537002404,7.6
0.865192923,0.501439135,16
0.875452887,0.483303468,18.1
0.882266929,0.470749472,24.4
0.891868357,0.452295074,16.7
0.927330507,0.374243412,18.6
0.886274102,0.463161112,19.4
0.903760985,0.428037478,20.3
0.869096843,0.494641969,16.9
0.906130476,0.422998298,23.4
0.91708214,0.398698318,28.9
0.878159509,0.47836793,11.1
0.884566784,0.466413555,8.6
0.87290594,0.487888532,12.9
0.930626558,0.365970231,30.4
0.90369836,0.42816968,7.8
0.893385783,0.449290376,11
0.944005415,0.329929958,29.7
0.899829494,0.43624177,7.3
0.934289453,0.356515382,33
0.921479574,0.388426819,12.1
0.907417054,0.420231235,50.9
0.964988625,0.262291735,123.4
0.924464262,0.38126871,48.8
0.894120341,0.44782677,73
0.931375318,0.364060458,43.8
0.887683442,0.460454239,11.7
0.891432152,0.453154187,55.6
0.890249316,0.455473551,28
0.88762946,0.460558294,78.2
0.879548744,0.475808793,4.7
0.911054691,0.41228552,49.7
0.838434538,0.545002317,13
0.852791439,0.522251626,12.6
0.899300621,0.437330988,63.2
0.838851937,0.544359649,11
0.807526331,0.589831523,16.3
0.789873505,0.613269799,9.5
0.884940373,0.465704344,25.3
0.882598408,0.470127695,18.6
0.877754596,0.479110499,38.6
0.894787432,0.446492387,70.1
0.878935557,0.476940548,28.5
0.885355251,0.464915132,13.1
0.825697442,0.564113228,8.6
0.879466893,0.475960066,36
0.849989791,0.52679916,19.7
0.831590071,0.555389912,9.6
0.879989718,0.474992733,17.2
0.898854704,0.438246758,9.7
0.898956686,0.43803753,8.2
0.84684051,0.531846925,22.9
0.938377841,0.345611092,120.9
0.834396459,0.55116472,28.8
0.878543767,0.477661856,9.2
0.895569071,0.444922508,18.8
0.84594403,0.533271693,18.1
0.912498759,0.409079472,29
0.843644131,0.536902766,12.1
0.884569178,0.466409016,19.7
0.928146114,0.372216054,62.1
0.899579968,0.436756089,31.6
0.906792745,0.421576705,21
0.814925584,0.579565607,15.4
0.929788313,0.36809468,16.8
0.907987888,0.418996415,21.9
0.924694062,0.380711033,41.7
0.889628357,0.456685216,24.4
0.899463362,0.436996179,15.5
0.885618234,0.464413979,34.8
0.908446593,0.418000942,74.7
0.863296255,0.504697509,17.7
0.883567174,0.468304441,13.5
0.908329903,0.418254452,49.8
0.893798944,0.448467888,11.4
0.894711761,0.446644002,11.4
0.894587488,0.446892857,10.4
0.864695533,0.502296361,16
0.886247812,0.463211416,15.8
0.885204863,0.465201408,9.7
0.873655439,0.48654514,15.6
0.888104069,0.459642428,21.5
0.895623522,0.44481289,9.8
0.898897194,0.4381596,10.9
0.883270058,0.468864591,11.3
0.897774974,0.440454419,10
0.898964735,0.438021011,10.5
0.889968424,0.456022152,9.5
0.869223729,0.494418961,31.2
0.884014951,0.467458625,21.7
0.876776868,0.480897415,10.7
0.886267103,0.463174504,19.2
0.891729224,0.452569321,12.1
0.887928539,0.459981423,36.8
0.885429274,0.464774139,12.6
0.869531049,0.49387828,30.7
0.890207478,0.455555317,13.2
0.898541318,0.438888937,17.8
0.887940411,0.459958505,15.3
0.888116049,0.459619282,14
0.883225573,0.468948384,10.3
0.881049919,0.473023298,13.4
0.868504044,0.495682081,9.2
0.887280657,0.461229916,11.6
0.890853413,0.454290872,10.4
0.881634155,0.471933487,13.6
0.871533933,0.490335195,36.1
0.893768403,0.448528753,13
0.88550975,0.464620795,14.5
0.872991732,0.487735006,22.3
0.884587649,0.466373983,13
0.893387194,0.44928757,15.4
0.884711846,0.466138338,11
0.891638188,0.452748651,13.4
0.885865188,0.463942742,14
0.884386283,0.466755721,11
0.887664183,0.460491366,11.4
0.860146035,0.51004784,17.8
0.884757534,0.466051613,18
0.886381371,0.462955792,9.7
0.886750982,0.462247439,9.5
0.885107462,0.4653867,8.9
0.880065315,0.474852651,13.9
0.877971252,0.47871336,12.4
0.888556707,0.458766801,13.9
0.884111386,0.467276212,14.6
0.892360871,0.451322585,19.4
0.856212852,0.516623221,17.5
0.892719246,0.450613301,17
0.899702967,0.436502659,46.7
0.911418936,0.411479676,55.6
0.906553289,0.42209138,51.1
0.903274426,0.429063295,33
0.887241858,0.461304547,14.7
0.887281211,0.461228851,18.4
0.890803934,0.454387887,19.9
0.89055341,0.454878692,21.8
0.903634033,0.428305423,52.3
0.886077305,0.463537494,13.3
0.936277504,0.351261207,70.2
0.934982253,0.354694498,15.6
0.915671771,0.401926868,24.7
0.91263983,0.408764652,19.3
0.911400162,0.411521258,21.8
0.905057375,0.425289488,19.6
0.902754846,0.430155424,14
0.936678707,0.350189947,51
0.896691093,0.442656847,11.6
0.932154974,0.362059533,53.9
0.912293726,0.409536516,33.2
0.907977081,0.419019833,31.9
0.889924963,0.456106961,12.9
0.918179743,0.396164057,37
0.926600191,0.376047983,100.2
0.89473341,0.446600633,10.8
0.879901803,0.475155572,8.7
0.886914136,0.461934319,9.4
0.879919017,0.475123693,12.3
0.9285126,0.371300891,59.2
0.894626078,0.446815599,16
0.889602719,0.456735156,13.7
0.890512253,0.454959259,8.5
0.891320523,0.453373715,9
0.886051167,0.463587456,8.1
0.893497918,0.449067334,10.8
0.892297417,0.451448026,9.8
0.875081125,0.483976265,12.5
0.900324807,0.435218614,10.3
0.903295895,0.429018096,22.3
0.899700772,0.436507183,13.8
0.883416111,0.468589346,12
0.889547196,0.456843283,15.9
0.884249902,0.467014037,17.1
0.89388862,0.44828912,17.1
0.893884975,0.448296388,10
0.894677021,0.446713586,8.3
0.897734963,0.440535965,16.1
0.886397289,0.462925314,18.3
0.896417641,0.443210349,13.1
0.884819993,0.465933021,13.5
0.884612071,0.466327657,15.1
0.872668589,0.488312947,21.6
0.890629378,0.454729932,9.8
0.887939908,0.459959476,11
0.859897399,0.510466908,11.7
0.895344283,0.445374691,8.5
0.877465349,0.479640034,5
0.899609671,0.436694906,9.1
0.888588373,0.458705465,12
0.886591187,0.462553854,14.3
0.852739567,0.52233632,18.3
0.879756193,0.475425115,12.8
0.881413816,0.47234488,9.7
0.888535953,0.458806997,9
0.90175916,0.432238844,8.2
0.880668063,0.473733853,10.1
0.885797852,0.464071294,9.8
0.892966388,0.450123349,19
0.903860115,0.427828111,40.3
0.88754813,0.460715006,12.2
0.874024301,0.485882209,68.5
0.915495135,0.402329042,38.9
0.876643834,0.481139884,16.9
0.905836613,0.423627231,29.3
0.885072883,0.46545246,16.6
0.859255795,0.511546165,11.9
0.879579671,0.475751619,10.9
0.891947166,0.45213964,10
0.878102302,0.478472932,11.2
0.886500309,0.462728001,10.5
0.892071279,0.451894715,14.1
0.891686903,0.4526527,22.3
0.87690271,0.480667907,13.2
0.89187427,0.452283415,15.5
0.867122512,0.49809492,13.5
0.900545709,0.434761343,62.6
0.901501116,0.432776777,25.6
0.877050804,0.480397635,14.7
0.865261077,0.501321522,10.2
0.882876569,0.469605115,7.9
0.875818199,0.482641152,11.2
0.89218348,0.451673154,11.7
0.901213975,0.4333744,46.5
0.873898118,0.486109123,11
0.905344078,0.424678821,32
0.880980317,0.473152916,18.6
0.88461741,0.466317529,25
0.860304007,0.50978134,18.1
0.863395811,0.504527179,16.4
0.885254276,0.465107372,24.2
0.906276134,0.422686135,17.2
0.88048436,0.474075196,5.3
0.886672227,0.462398489,30.3
0.845341817,0.534225806,18.8
0.883699222,0.468055215,54.7
0.850214765,0.526435991,33
0.894498261,0.447071427,28.2
0.907910139,0.41916486,28.5
0.884646028,0.466263236,66.4
0.942581743,0.333975536,185.8
0.911105494,0.412173239,19
0.886751191,0.46224704,40.9
0.871129432,0.491053472,11.8
0.901045126,0.433725352,15
0.903531777,0.428521093,72.6
0.880747033,0.473587018,26.4
0.871186491,0.490952236,21.6
0.888810649,0.458274623,12.6
0.922464202,0.386082628,43.9
0.902051242,0.431628958,26.7
0.929550837,0.368693968,44.4
0.916376033,0.40031858,20.3
0.899208745,0.437519866,9.1
0.930394413,0.366560003,32.1
0.933989091,0.357301522,33.4
0.936171124,0.35154463,56.6
0.923583835,0.383396532,30.8
0.884631664,0.466290488,15.3
0.927904973,0.372816792,65.3
0.941888452,0.3359258,60.2
0.935586936,0.353096426,36.7
0.924552515,0.38105465,29.8
0.878981086,0.476856635,37.6
0.905643749,0.424039385,36
0.886174657,0.463351353,22.2
0.860435486,0.509559393,23.4
0.888598527,0.458685794,40.1
0.909884845,0.414860903,43.8
0.860173488,0.510001539,9
0.872485152,0.488640624,11.7
0.863780938,0.503867533,39.3
0.899989761,0.435911034,66.1
0.867900866,0.496737442,26.8
0.898270432,0.439443092,81
0.893393648,0.449274737,78.1
0.872086294,0.489352118,37.5
0.902710941,0.430247553,74.8
0.857149146,0.515068287,38.3
0.863500666,0.504347697,23.5
0.876614477,0.481193368,11.3
0.868499291,0.495690408,39
0.880144981,0.474704973,17.6
0.871534491,0.490334204,38
0.824998793,0.56513449,17.3
0.901859474,0.4320295,15.4
0.857939856,0.513750138,25.1
0.839561143,0.543265208,17.3
0.880446476,0.474145551,45.9
0.847343911,0.531044534,33.9
0.839434101,0.543461489,19.4
0.898616867,0.438734231,48.5
0.912068978,0.410036802,65.8
0.886262843,0.463182657,12.7
0.905751942,0.423808235,33.4
0.871312847,0.490727952,26.2
0.880352605,0.47431982,41.9
0.895848834,0.444358939,20.3
0.864225543,0.503104572,32.7
0.899572342,0.436771795,73
0.846930922,0.531702937,23.3
0.878267052,0.478170457,12.9
0.863846425,0.503755252,47.2
0.857341289,0.514748399,27.4
0.888269326,0.459322984,7.3
0.908107163,0.418737842,76.3
0.900201895,0.435472788,84
0.898625108,0.438717352,75.2
0.870775528,0.49168077,18.7
0.903436455,0.428722021,14.5
0.825232747,0.564792806,28.6
0.8535763,0.520967849,17.3
0.926208449,0.377011816,42.7
0.894202732,0.447662233,19.3
0.906707188,0.421760685,22.1
0.940442768,0.339952055,67.8
0.882018861,0.471214101,14
0.898515225,0.438942355,16.9
0.920290785,0.391235057,31.5
0.917452815,0.397844607,26.7
0.908039789,0.418883923,26.8
0.89901987,0.437907837,23.8
0.903524281,0.428536899,15.5
0.881107101,0.472916776,18
0.897921493,0.440155645,15.6
0.912575448,0.408908366,41.2
0.915983129,0.401216783,19.9
0.911026574,0.412347647,20.8
0.900202578,0.435471376,11.1
0.882419034,0.47046429,21.4
0.883280006,0.468845849,33
0.867386157,0.497635664,14.2
0.871421251,0.490535425,12.6
0.908790761,0.417252144,29.8
0.896230505,0.44358864,51.4
0.842018828,0.539448137,15.6
0.808365169,0.588681368,27.5
0.873477693,0.48686417,27.8
0.844694597,0.535248576,26.1
0.884125848,0.467248847,11.7
0.833873522,0.551955568,20.2
0.91409203,0.405506795,43
0.900535692,0.434782091,39.5
0.877063034,0.480375306,13.1
0.841793042,0.539800402,17.4
0.887810548,0.460209115,20.1
0.893806667,0.448452497,19.2
0.882964159,0.469440405,25.6
0.875065243,0.48400498,18.2
0.84375087,0.536735009,34.1
0.897928358,0.440141641,13.9
0.901304656,0.433185777,17.7
0.878316599,0.478079441,11.3
0.872357787,0.48886797,23.1
0.868628626,0.495463732,31.9
0.880513446,0.474021173,24.6
0.888930352,0.458042388,30.9
0.915119365,0.40318302,29.9
0.920350594,0.391094343,28
0.796726105,0.604340561,19.5
0.858898207,0.512146337,23.6
0.909533587,0.41563043,45
0.936086637,0.351769539,22.8
0.891430469,0.453157499,67.2
0.843064959,0.537811746,25.1
0.911400595,0.411520299,41.7
0.871714397,0.490014295,32.8
0.884878081,0.465822694,30.8
0.894820126,0.446426861,29
0.847518896,0.530765221,20.9
0.85455299,0.519364214,18.9
0.852186241,0.523238579,19.7
0.859041304,0.511906279,23.6
0.914190646,0.405284423,86.8
0.914684159,0.404169382,80.6
0.893857348,0.448351472,26.3
0.894981392,0.446103472,51.5
0.906233862,0.422776757,26.3
0.925319723,0.379187829,108.8
0.90986274,0.41490938,67.8
0.876834341,0.480792614,46.9
0.877942631,0.478765848,39.2
0.904534322,0.426400821,24.7
0.901247505,0.433304667,32
0.926760466,0.375652817,22.9
0.895181609,0.445701566,37.1
0.881000353,0.473115608,15.2
0.923583665,0.383396941,76.2
0.885981163,0.463721229,26.6
0.926065186,0.377363579,85.7
0.913675059,0.406445429,43.8
0.910436149,0.413649632,81.7
0.901541067,0.432693546,18.1
0.877211203,0.480104681,26.6
0.907892018,0.419204107,37.5
0.904406721,0.4266714,31.4
0.895489088,0.445083468,83.7
0.897804437,0.440394361,38.1
0.89966851,0.436573672,36.8
0.838218202,0.545334984,21.4
0.889604297,0.456732082,30.2
0.902940184,0.429766244,9.2
0.902280468,0.431149577,26.9
0.89218855,0.45166314,38.6
0.896561483,0.4429193,24.6
0.886208775,0.463286096,6.4
0.873386872,0.487027074,20.7
0.886121991,0.463452066,13.2
0.84599294,0.533194098,40.3
0.882396061,0.470507376,32.3
0.892365612,0.451313212,29.5
0.900246859,0.435379825,31.9
0.911496025,0.411308881,42.2
0.881752179,0.471712937,8.9
0.892611087,0.450827514,19.3
0.900409164,0.435044063,20.8
0.893791426,0.448482872,24.9
0.884436364,0.466660817,8.5
0.864779519,0.502151753,15.7
0.889195053,0.457528314,17.5
0.889365532,0.457196841,14.5
0.874146311,0.485662668,10.1
0.882399077,0.470501719,9
0.884896839,0.465787059,12.8
0.861923865,0.507037722,10.6
0.899797201,0.436308373,11.9
0.890317024,0.455341187,3.2
0.883077711,0.469226764,12.6
0.889712752,0.456520776,11.3
0.894183393,0.44770086,13.4
0.887195311,0.461394062,2.5
0.924284328,0.381704705,45.6
0.891428017,0.453162323,7
0.893169407,0.449720368,20
0.908204477,0.418526735,27
0.90440282,0.426679668,27.6
0.919254896,0.393662847,38.3
0.876947083,0.480586947,17.4
0.906438481,0.422337874,33.1
0.872241364,0.489075662,18.8
0.88428081,0.466955511,23.4
0.912075298,0.410022744,28
0.910780919,0.412889957,19.3
0.910328376,0.413886758,64.7
0.918798052,0.394727931,28.1
0.919536839,0.39300382,22.3
0.91728052,0.398241695,27.3
0.852275942,0.523092456,17.1
0.888318042,0.459228763,24.7
0.886936929,0.461890555,22.1
0.913261794,0.407373164,28.9
0.89589398,0.444267911,11.9
0.938514513,0.345239784,26.3
0.907238932,0.420615643,33.2
0.91347852,0.406886954,75.1
0.898849769,0.43825688,17.2
0.909323435,0.416090003,26.9
0.912919,0.408140784,42.7
0.899003587,0.437941263,33.6
0.911558176,0.411171123,31.2
0.908757047,0.417325568,31.4
0.91701351,0.398856142,29.6
0.914481519,0.40462767,26.1
0.898988685,0.437971853,23.3
0.906427791,0.422360818,32.6
0.904471726,0.426533583,22
0.900572385,0.434706084,27.7
0.8868336,0.462088915,19.1
0.915904827,0.401395502,18.4
0.916665352,0.399655643,25.2
0.911377312,0.41157186,17.7
0.909525599,0.415647911,19
0.893676779,0.448711283,16.1
0.871859611,0.489755877,12.6
0.881617435,0.471964721,20.5
0.914235274,0.40518374,25.9
0.897718626,0.440569254,11
0.893597933,0.448868282,13.1
0.892847785,0.450358559,14
0.870770111,0.491690364,9.9
0.875038048,0.484054145,9.8
0.890336601,0.455302908,9
0.907251612,0.420588293,14
0.89190909,0.452214744,8.9
0.906711656,0.42175108,8.7
0.946656512,0.322244392,14.8
0.88602973,0.463628427,30.5
0.890925498,0.454149487,13.6
0.901474447,0.432832324,35.1
0.893605735,0.44885275,11
0.895976513,0.444101438,8.8
0.906922708,0.421297047,9.1
0.886340649,0.46303375,6.2
